anime_id,title,anime_url,views,type,rating_avg
25629,О моём перерождении в слизь 4 | Часть 2,o-moem-pererozhdenii-v-sliz-4-chast-2,123 153,Сериал,0.00
25628,Фермер-аристократ 4,hyakushou-kizoku-4th-season,2 875,Сериал,0.00
25627,Прогулки маленькой акулы 2,progulki-malenkoy-akuly-2,3 632,ONA,4.00
25625,Новый принц тенниса: Юношеский чемпионат мира — Финальный матч по отбору участников,shin-tennis-no-oujisama-u-17-world-cup-kesshou-member-ketteisen,4 205,Сериал,0.00
25601,"Звезда, что ярче солнца 2",zvezda-chto-yarche-solnca-2,7 220,Сериал,0.00
25544,Железный котелок Жана!,tetsunabe-no-jan,7 039,Сериал,0.00
25531,Высший во всех мирах 2,vysshiy-vo-vseh-mirah-2,13 225,ONA,8.09
25530,Псайрен,psayren,20 759,Сериал,0.00
25509,Кулак Северной звезды: Реквием по рядовым головорезам армии короля кулака,hokuto-no-ken-kenougun-zako-tachi-no-banka,40 750,Сериал,6.60
25484,Театр тьмы 16,yami-shibai-yaponskie-rasskazy-o-privideniyah-16,25 622,Малометражный сериал,6.40
25463,Дара из Рэйвы,dara-iz-reyvy,7 596,Сериал,0.00
25454,Вознесение слабака с помощью забаганного «прохождения сквозь стену»,voznesenie-slabaka-s-pomoschyu-zabagannogo-prohozhdeniya-skvoz-stenu,12 971,Сериал,0.00
25448,Мастера дуэлей: Пропавшие — Солнце забвения,mastera-dueley-propavshie-solnce-zabveniya,19 001,ONA,5.43
25444,Слабейшая укротительница в путешествии по сбору питомцев 2,saijaku-tamer-wa-gomi-hiroi-no-tabi-wo-hajimemashita-2nd-season,29 084,Сериал,0.00
25435,Повесть о герое меча 4,povest-o-geroe-mecha-4,10 640,ONA,0.00
25394,Одиннадцать молний: Перезагрузка. Реформация футбола,odinnadcat-molniy-perezagruzka-reformaciya-futbola,3 719,Спешл,8.25
25389,Шань Шан,shang-shan,5 600,ONA,0.00
25388,Оковы демонического духа,suo-yao-lu,6 242,ONA,0.00
25387,От ста миллионов к нулю,yi-ci-guiling,6 999,ONA,0.00
25374,Повесть о герое меча 3,xian-jian-qi-xia-chuan-san,22 535,ONA,5.00
25373,"Пожалуйста, простите моих младших братьев",pozhaluysta-prostite-moih-mladshih-bratev,11 544,Сериал,0.00
25356,Коллекционер ужасов,kyoufu-collector,14 074,Сериал,0.00
25315,Истинные чудотворные рыцари | Часть 2,istinnye-chudotvornye-rycari-chast-2,4 482,Сериал,0.00
25302,Золотая мозаика: Спасибо!!,zolotaya-mozaika-spasibo,3 940,Полнометражный фильм,6.93
25277,Одиннадцать молний: Внешний код,odinnadcat-molniy-vneshniy-kod,4 283,ONA,5.33
25264,Харизма,charisma,4 629,Сериал,0.00
25251,Himitsu no AiPri Movie: Mankai Buzzlume Live!,himitsu-no-aipri-movie-mankai-buzzlume-live,3 876,Полнометражный фильм,5.50
25229,Вторая юность Хайбары,vtoraya-yunost-haybary,325 438,Сериал,7.74
25209,Призматическое рондо,prism-rondo,247 263,ONA,8.91
25200,Девчонка-краш,devchonka-krash,11 836,Сериал,0.00
25195,Портрет Цзянху: Реки и озёра 6,portret-czyanhu-reki-i-ozera-6,15 954,ONA,8.43
25178,"Я вернулась! Надеюсь, не слишком помешаю",tadaima-ojamasaremasu,55 475,Сериал,6.59
25169,Тикава: Тайна острова русалок,chiikawa-movie-ningyo-no-shima-no-himitsu,5 466,Полнометражный фильм,0.00
25160,Душа дракона,dusha-drakona,18 003,ONA,5.42
25155,Ночные бунтари,ye-bu-shou,8 573,ONA,0.00
25154,Рассекая небосвод,yi-zhan-cangqiong,9 399,ONA,0.00
25149,Академия небес,akademiya-nebes,15 220,ONA,0.00
25144,Девушки-пони: Славное дерби — Дорога к вершине. Фильм,devushki-poni-slavnoe-derbi-doroga-k-vershine-film,13 976,Полнометражный фильм,7.34
25143,Энциклопедия жалких созданий 4,entsiklopediya-zhalkih-sozdaniy-4,3 484,Малометражный сериал,5.50
25140,Тёмная машина,temnaya-mashina,9 426,Сериал,0.00
25136,Мой счастливый брак — Спешл,moy-schastlivyy-brak-specvypuski,15 632,Спешл,0.00
25132,Под тремя реками,sanxian-lun-hui,25 384,ONA,7.25
25121,Мифические звери 5,mificheskie-zveri-5,25 247,ONA,7.53
25110,Явление сотни демонов,bai-gui-ri-xing,7 249,ONA,0.00
25104,Ювенильная песня 5,yuvenilnaya-pesnya-5,5 724,ONA,0.00
25103,Портрет Цзянху: Реки и озёра 8,portret-czyanhu-reki-i-ozera-8,3 965,ONA,0.00
25102,Убийца богов 4,ubiyca-bogov-4,14 782,ONA,0.00
25101,Раз уж мы рисуем,raz-uzh-my-risuem,64 749,Сериал,0.00
25100,Затмение мутантов,shi-yiren,10 674,ONA,0.00
25099,Открытие,kai,4 434,ONA,0.00
25098,Адепты запретной силы,jinji-xingzhe,13 146,ONA,0.00
25081,Стать королём за сто дней,bai-ri-cheng-wang,7 944,ONA,0.00
25080,Сильнейший: История Юньсяо Ли,silneyshiy-istoriya-yunsyao-li,6 005,ONA,0.00
25079,Я убираю мусор в опустошённом мире,ya-ubirayu-musor-v-opustoshennom-mire,11 996,ONA,0.00
25078,Проект капсул: Чудеса,proekt-kapsul-chudesa,3 399,ONA,0.00
25069,Уровень симпатии Марики ненормально высокий!,uroven-simpatii-mariki-nenormalno-vysokiy,97 530,Малометражный сериал,6.55
25060,Я действительно бесполезен?,ya-deystvitelno-bespolezen,3 499,ONA,5.17
25059,Лучший небесный мастер,jipin-tian-shi,5 098,ONA,0.00
25054,Слёзы Бога,slezy-boga,25 312,Сериал,5.94
25049,"Эльф-реинкарнатор, достигший вершин магии, стал живой легендой благодаря своей долгой жизни",elf-reinkarnator-dostigshiy-vershin-magii-stal-zhivoy-legendoy-blagodarya-svoey-dolgoy-zhizni,10 397,Сериал,0.00
25036,Улица демонов 5,ulica-demonov-5,8 183,ONA,0.00
25031,Разрушительное действие времени 3,huo-feng-liao-yuan-san,6 750,ONA,0.00
25030,Первый порядок 2,di-yi-xulie-2,13 947,ONA,0.00
25005,Мы пришельцы,wareware-wa-uchuujin,5 860,Полнометражный фильм,0.00
25004,Ван-Пис: Приключения доктора Чоппера — Последняя всемирная трансляция гения,van-pis-priklyucheniya-doktora-choppera-poslednyaya-vsemirnaya-translyaciya-geniya,12 901,Спешл,6.25
24987,"Вас снова убили, мистер детектив",vas-snova-ubili-mister-detektiv,220 231,Сериал,6.28
24974,Лока!,loca,6 096,Короткометражный фильм,7.00
24953,Третьеклассник Асибэ: QQ Гома,shou-3-ashibe-qq-goma-chan,3 988,Сериал,2.38
24948,"Я влюбился в тебя, когда ты бежала в лунной ночи",toumei-na-yoru-ni-kakeru-kimi-to-me-ni-mienai-koi-wo-shita,16 922,Сериал,0.00
24935,Мелодия границы,melodiya-granicy,4 874,Сериал,0.00
24930,Выход смерти: Изоляция,death-stranding-isolation,6 270,ONA,0.00
24921,Левша Эрен,levsha-eren,47 021,Сериал,6.76
24920,Освободите эту ведьму,fangkai-nage-nuwu,1 085 958,ONA,9.38
24915,"Непонятый мастер ателье: Обычная история о бывшем помощнике в отряде героя, чьи навыки, кроме боевых, достигли SSS-ранга 2",kanchigai-no-atelier-meister-eiyuu-party-no-moto-zatsuyougakari-ga-jitsu-wa-sentou-igai-ga-sss-rank-datta-to-iu-yoku-aru-hanash,23 843,Сериал,0.00
24914,Одолженная мной магия будет принудительно изъята посредством возобновляемого кредита,kashita-maryoku-wa-revo-barai-de-kyousei-choushuu,16 069,Сериал,0.00
24893,Бессмертие: Обитель бессмертных Тайюань,yong-sheng-tai-yuan-xian-fu,31 365,ONA,5.83
24892,"Пора в дорогу, ученик, ведь ты уже непобедим",tuer-ni-wudile-xiashan-qu-ba,7 133,ONA,0.00
24883,Зависимая девушка: Передозировка,zavisimaya-devushka-peredozirovka,137 295,Сериал,7.19
24861,Лей-ап левой рукой 3,ley-ap-levoy-rukoy-3,6 361,ONA,0.00
24860,Палач богов: Между смертным и божественным царством 2,palach-bogov-mezhdu-smertnym-i-bozhestvennym-carstvom-2,23 568,ONA,0.00
24848,"Дядечка, которому нравятся милые вещи",dyadechka-kotoromu-nravyatsya-milye-veschi,5 986,Сериал,0.00
24843,Именем игрока,yi-wanjia-zhi-ming,10 075,ONA,0.00
24841,Прибытие на Землю,guanglin-diqiu,5 361,ONA,0.00
24821,Солёная рыба,solenaya-ryba,7 137,ONA,6.83
24820,Солёная рыба 2,solenaya-ryba-2,3 913,ONA,6.27
24803,Сёстры Минами 5,sestri-minami-5,7 082,Сериал,0.00
24791,Суперпринцесса Кагуя!,superprincessa-kaguya,200 867,ONA,9.05
24750,"Рыба, которую я упустила, большая, но я поймала другую, которая ещё больше",ryba-kotoruyu-ya-upustila-bolshaya-no-ya-poymala-druguyu-kotoraya-esche-bolshe,297 466,Сериал,8.06
24714,Вы ещё не знаете Гуммы: Рэйва,vy-esche-ne-znaete-gummy-reyva,32 335,Сериал,4.14
24703,Великий из бродячих псов: Шуточные истории 2,velikiy-iz-brodyachih-psov-shutochnye-istorii-2,17 028,Сериал,0.00
24644,Рыцари магии (2026),rycari-magii-2026,9 653,Сериал,0.00
24623,Тёмное собрание 2,temnoe-sobranie-2,22 117,Сериал,0.00
24598,Дарованный: Микс Хираги — Спецвыпуски,darovannyy-miks-hiragi-specvypuski,16 492,Спешл,7.05
24591,Театр Косукэ Масуды 2,teatr-kosuke-masudy-2,3 303,Сериал,6.50
24524,История электричества в двадцатом веке,nijusseiki-denki-mokuroku-eureka-evrika,33 831,Сериал,0.00
24509,Фан-клуб Кирио,fan-klub-kirio,40 426,Сериал,6.23
24504,Концерт призрака: Исчезнувшие песни,koncert-prizraka-ischeznuvshie-pesni,16 716,Сериал,5.62
24503,Мобильный воин Гандам: Железнокровные сироты — Охота Урд. Путь маленького претендента,kidou-senshi-gundam-tekketsu-no-orphans-urdr-hunt-chiisana-chousensha-no-kiseki,16 212,Полнометражный фильм,6.80
24454,Монолог фармацевта — Фильм,monolog-farmacevta-film,60 423,Полнометражный фильм,0.00
24452,Монолог фармацевта 3,monolog-farmacevta-3,223 602,Сериал,0.00
24446,Монолог фармацевта 3 | Часть 2,kusuriya-no-hitorigoto-3rd-season-part-2,45 328,Сериал,0.00
24420,Ледовая братва,ledovaya-bratva,7 415,Сериал,4.38
24394,"Похоже, сильнейшая профессия — это не герой или мудрец, а (временный) инспектор?",pohozhe-silneyshaya-professiya-eto-ne-geroy-ili-mudrec-a-vremennyy-inspektor,958 159,Сериал,6.04
